Iteration 0 with T: 24
[2019-11-27 12:21] Train Step 0000/4000, Batch Size = 128, Examples/Sec = 5156.07, Accuracy = 0.07, Loss = 2.367
[2019-11-27 13:07] Train Step 0960/4000, Batch Size = 128, Examples/Sec = 6461.01, Accuracy = 0.09, Loss = 2.313
[2019-11-27 13:07] Train Step 0970/4000, Batch Size = 128, Examples/Sec = 6514.40, Accuracy = 0.09, Loss = 2.306
[2019-11-27 13:07] Train Step 0980/4000, Batch Size = 128, Examples/Sec = 6461.86, Accuracy = 0.09, Loss = 2.322
[2019-11-27 13:07] Train Step 0990/4000, Batch Size = 128, Examples/Sec = 6475.42, Accuracy = 0.08, Loss = 2.312
[2019-11-27 13:07] Train Step 1000/4000, Batch Size = 128, Examples/Sec = 6490.30, Accuracy = 0.07, Loss = 2.307
[2019-11-27 13:07] Train Step 1010/4000, Batch Size = 128, Examples/Sec = 6301.01, Accuracy = 0.12, Loss = 2.330
[2019-11-27 13:07] Train Step 1020/4000, Batch Size = 128, Examples/Sec = 6544.01, Accuracy = 0.10, Loss = 2.323
[2019-11-27 13:07] Train Step 1030/4000, Batch Size = 128, Examples/Sec = 6575.75, Accuracy = 0.05, Loss = 2.319
[2019-11-27 13:07] Train Step 1040/4000, Batch Size = 128, Examples/Sec = 6525.40, Accuracy = 0.11, Loss = 2.311
[2019-11-27 13:07] Train Step 1050/4000, Batch Size = 128, Examples/Sec = 6398.02, Accuracy = 0.07, Loss = 2.351
[2019-11-27 13:07] Train Step 1060/4000, Batch Size = 128, Examples/Sec = 6308.85, Accuracy = 0.17, Loss = 2.300
[2019-11-27 13:07] Train Step 1070/4000, Batch Size = 128, Examples/Sec = 6155.15, Accuracy = 0.13, Loss = 2.289
[2019-11-27 13:07] Train Step 1080/4000, Batch Size = 128, Examples/Sec = 6130.83, Accuracy = 0.09, Loss = 2.313
[2019-11-27 13:07] Train Step 1090/4000, Batch Size = 128, Examples/Sec = 7064.46, Accuracy = 0.07, Loss = 2.309
[2019-11-27 13:07] Train Step 1100/4000, Batch Size = 128, Examples/Sec = 6436.14, Accuracy = 0.06, Loss = 2.329
[2019-11-27 13:07] Train Step 1110/4000, Batch Size = 128, Examples/Sec = 6532.31, Accuracy = 0.05, Loss = 2.335
[2019-11-27 13:07] Train Step 1120/4000, Batch Size = 128, Examples/Sec = 6531.44, Accuracy = 0.13, Loss = 2.299
[2019-11-27 13:07] Train Step 1130/4000, Batch Size = 128, Examples/Sec = 6465.91, Accuracy = 0.10, Loss = 2.323
[2019-11-27 13:07] Train Step 1140/4000, Batch Size = 128, Examples/Sec = 6253.08, Accuracy = 0.12, Loss = 2.304
[2019-11-27 13:07] Train Step 1150/4000, Batch Size = 128, Examples/Sec = 6325.65, Accuracy = 0.08, Loss = 2.317
[2019-11-27 13:07] Train Step 1160/4000, Batch Size = 128, Examples/Sec = 6865.88, Accuracy = 0.11, Loss = 2.340
[2019-11-27 13:07] Train Step 1170/4000, Batch Size = 128, Examples/Sec = 6596.60, Accuracy = 0.05, Loss = 2.343
[2019-11-27 13:07] Train Step 1180/4000, Batch Size = 128, Examples/Sec = 6531.99, Accuracy = 0.09, Loss = 2.314
[2019-11-27 13:07] Train Step 1190/4000, Batch Size = 128, Examples/Sec = 6540.75, Accuracy = 0.10, Loss = 2.324
[2019-11-27 13:07] Train Step 1200/4000, Batch Size = 128, Examples/Sec = 6409.71, Accuracy = 0.09, Loss = 2.313
[2019-11-27 13:07] Train Step 1210/4000, Batch Size = 128, Examples/Sec = 6354.63, Accuracy = 0.11, Loss = 2.299
[2019-11-27 13:07] Train Step 1220/4000, Batch Size = 128, Examples/Sec = 6266.66, Accuracy = 0.06, Loss = 2.316
[2019-11-27 13:07] Train Step 1230/4000, Batch Size = 128, Examples/Sec = 6522.31, Accuracy = 0.11, Loss = 2.303
[2019-11-27 13:07] Train Step 1240/4000, Batch Size = 128, Examples/Sec = 6573.42, Accuracy = 0.11, Loss = 2.302
[2019-11-27 13:07] Train Step 1250/4000, Batch Size = 128, Examples/Sec = 6675.59, Accuracy = 0.11, Loss = 2.312
[2019-11-27 13:07] Train Step 1260/4000, Batch Size = 128, Examples/Sec = 6479.96, Accuracy = 0.11, Loss = 2.292
[2019-11-27 13:07] Train Step 1270/4000, Batch Size = 128, Examples/Sec = 6690.31, Accuracy = 0.05, Loss = 2.347
[2019-11-27 13:07] Train Step 1280/4000, Batch Size = 128, Examples/Sec = 6455.80, Accuracy = 0.09, Loss = 2.317
[2019-11-27 13:07] Train Step 1290/4000, Batch Size = 128, Examples/Sec = 6649.21, Accuracy = 0.13, Loss = 2.315
[2019-11-27 13:07] Train Step 1300/4000, Batch Size = 128, Examples/Sec = 6457.20, Accuracy = 0.14, Loss = 2.296
[2019-11-27 13:07] Train Step 1310/4000, Batch Size = 128, Examples/Sec = 6560.65, Accuracy = 0.06, Loss = 2.325
[2019-11-27 13:07] Train Step 1320/4000, Batch Size = 128, Examples/Sec = 6477.46, Accuracy = 0.15, Loss = 2.328
[2019-11-27 13:07] Train Step 1330/4000, Batch Size = 128, Examples/Sec = 6309.74, Accuracy = 0.09, Loss = 2.303
[2019-11-27 13:07] Train Step 1340/4000, Batch Size = 128, Examples/Sec = 6324.83, Accuracy = 0.09, Loss = 2.324
[2019-11-27 13:07] Train Step 1350/4000, Batch Size = 128, Examples/Sec = 6532.55, Accuracy = 0.13, Loss = 2.322
[2019-11-27 13:07] Train Step 1360/4000, Batch Size = 128, Examples/Sec = 6112.89, Accuracy = 0.10, Loss = 2.322
[2019-11-27 13:07] Train Step 1370/4000, Batch Size = 128, Examples/Sec = 6850.11, Accuracy = 0.07, Loss = 2.318
[2019-11-27 13:07] Train Step 1380/4000, Batch Size = 128, Examples/Sec = 6410.93, Accuracy = 0.09, Loss = 2.319
[2019-11-27 13:07] Train Step 1390/4000, Batch Size = 128, Examples/Sec = 6529.93, Accuracy = 0.13, Loss = 2.302
[2019-11-27 13:07] Train Step 1400/4000, Batch Size = 128, Examples/Sec = 6532.71, Accuracy = 0.10, Loss = 2.300
[2019-11-27 13:07] Train Step 1410/4000, Batch Size = 128, Examples/Sec = 6532.31, Accuracy = 0.09, Loss = 2.334
[2019-11-27 13:07] Train Step 1420/4000, Batch Size = 128, Examples/Sec = 6339.25, Accuracy = 0.09, Loss = 2.306
[2019-11-27 13:07] Train Step 1430/4000, Batch Size = 128, Examples/Sec = 6641.73, Accuracy = 0.14, Loss = 2.290
[2019-11-27 13:07] Train Step 1440/4000, Batch Size = 128, Examples/Sec = 6579.78, Accuracy = 0.11, Loss = 2.307
[2019-11-27 13:07] Train Step 1450/4000, Batch Size = 128, Examples/Sec = 6528.50, Accuracy = 0.09, Loss = 2.303
[2019-11-27 13:07] Train Step 1460/4000, Batch Size = 128, Examples/Sec = 6427.36, Accuracy = 0.11, Loss = 2.295
[2019-11-27 13:07] Train Step 1470/4000, Batch Size = 128, Examples/Sec = 6344.34, Accuracy = 0.13, Loss = 2.294
[2019-11-27 13:07] Train Step 1480/4000, Batch Size = 128, Examples/Sec = 6146.49, Accuracy = 0.09, Loss = 2.317
[2019-11-27 13:07] Train Step 1490/4000, Batch Size = 128, Examples/Sec = 6230.01, Accuracy = 0.06, Loss = 2.311
[2019-11-27 13:07] Train Step 1500/4000, Batch Size = 128, Examples/Sec = 6716.85, Accuracy = 0.12, Loss = 2.307
[2019-11-27 13:07] Train Step 1510/4000, Batch Size = 128, Examples/Sec = 6340.60, Accuracy = 0.11, Loss = 2.312
[2019-11-27 13:07] Train Step 1520/4000, Batch Size = 128, Examples/Sec = 6892.68, Accuracy = 0.13, Loss = 2.298
[2019-11-27 13:07] Train Step 1530/4000, Batch Size = 128, Examples/Sec = 6607.64, Accuracy = 0.07, Loss = 2.321
[2019-11-27 13:07] Train Step 1540/4000, Batch Size = 128, Examples/Sec = 6975.52, Accuracy = 0.09, Loss = 2.319
[2019-11-27 13:07] Train Step 1550/4000, Batch Size = 128, Examples/Sec = 6516.37, Accuracy = 0.05, Loss = 2.344
[2019-11-27 13:07] Train Step 1560/4000, Batch Size = 128, Examples/Sec = 6502.64, Accuracy = 0.15, Loss = 2.306
[2019-11-27 13:07] Train Step 1570/4000, Batch Size = 128, Examples/Sec = 6456.97, Accuracy = 0.10, Loss = 2.314
[2019-11-27 13:07] Train Step 1580/4000, Batch Size = 128, Examples/Sec = 6366.61, Accuracy = 0.11, Loss = 2.299
[2019-11-27 13:07] Train Step 1590/4000, Batch Size = 128, Examples/Sec = 6236.01, Accuracy = 0.10, Loss = 2.320
[2019-11-27 13:07] Train Step 1600/4000, Batch Size = 128, Examples/Sec = 6385.69, Accuracy = 0.09, Loss = 2.344
[2019-11-27 13:07] Train Step 1610/4000, Batch Size = 128, Examples/Sec = 6390.03, Accuracy = 0.14, Loss = 2.273
[2019-11-27 13:07] Train Step 1620/4000, Batch Size = 128, Examples/Sec = 6236.16, Accuracy = 0.11, Loss = 2.318
[2019-11-27 13:07] Train Step 1630/4000, Batch Size = 128, Examples/Sec = 6250.61, Accuracy = 0.12, Loss = 2.321
[2019-11-27 13:07] Train Step 1640/4000, Batch Size = 128, Examples/Sec = 6233.19, Accuracy = 0.11, Loss = 2.317
[2019-11-27 13:07] Train Step 1650/4000, Batch Size = 128, Examples/Sec = 6537.00, Accuracy = 0.05, Loss = 2.305
[2019-11-27 13:07] Train Step 1660/4000, Batch Size = 128, Examples/Sec = 6560.49, Accuracy = 0.12, Loss = 2.312
[2019-11-27 13:07] Train Step 1670/4000, Batch Size = 128, Examples/Sec = 6460.62, Accuracy = 0.09, Loss = 2.298
[2019-11-27 13:07] Train Step 1680/4000, Batch Size = 128, Examples/Sec = 6149.51, Accuracy = 0.12, Loss = 2.322
[2019-11-27 13:07] Train Step 1690/4000, Batch Size = 128, Examples/Sec = 6639.27, Accuracy = 0.06, Loss = 2.318
[2019-11-27 13:07] Train Step 1700/4000, Batch Size = 128, Examples/Sec = 6477.77, Accuracy = 0.14, Loss = 2.300
[2019-11-27 13:07] Train Step 1710/4000, Batch Size = 128, Examples/Sec = 5739.23, Accuracy = 0.09, Loss = 2.310
[2019-11-27 13:07] Train Step 1720/4000, Batch Size = 128, Examples/Sec = 6548.96, Accuracy = 0.07, Loss = 2.328
[2019-11-27 13:07] Train Step 1730/4000, Batch Size = 128, Examples/Sec = 6538.99, Accuracy = 0.12, Loss = 2.309
[2019-11-27 13:07] Train Step 1740/4000, Batch Size = 128, Examples/Sec = 6470.74, Accuracy = 0.09, Loss = 2.320
[2019-11-27 13:07] Train Step 1750/4000, Batch Size = 128, Examples/Sec = 6191.28, Accuracy = 0.08, Loss = 2.304
[2019-11-27 13:07] Train Step 1760/4000, Batch Size = 128, Examples/Sec = 6104.55, Accuracy = 0.11, Loss = 2.301
[2019-11-27 13:07] Train Step 1770/4000, Batch Size = 128, Examples/Sec = 6130.20, Accuracy = 0.10, Loss = 2.310
[2019-11-27 13:07] Train Step 1780/4000, Batch Size = 128, Examples/Sec = 6453.47, Accuracy = 0.09, Loss = 2.309
[2019-11-27 13:07] Train Step 1790/4000, Batch Size = 128, Examples/Sec = 6545.37, Accuracy = 0.11, Loss = 2.308
[2019-11-27 13:07] Train Step 1800/4000, Batch Size = 128, Examples/Sec = 6969.00, Accuracy = 0.09, Loss = 2.307
[2019-11-27 13:07] Train Step 1810/4000, Batch Size = 128, Examples/Sec = 5790.74, Accuracy = 0.09, Loss = 2.332
[2019-11-27 13:07] Train Step 1820/4000, Batch Size = 128, Examples/Sec = 6511.55, Accuracy = 0.09, Loss = 2.319
[2019-11-27 13:07] Train Step 1830/4000, Batch Size = 128, Examples/Sec = 5779.45, Accuracy = 0.14, Loss = 2.294
[2019-11-27 13:07] Train Step 1840/4000, Batch Size = 128, Examples/Sec = 6221.99, Accuracy = 0.09, Loss = 2.301
[2019-11-27 13:07] Train Step 1850/4000, Batch Size = 128, Examples/Sec = 6489.67, Accuracy = 0.12, Loss = 2.278
[2019-11-27 13:07] Train Step 1860/4000, Batch Size = 128, Examples/Sec = 6399.55, Accuracy = 0.13, Loss = 2.286
[2019-11-27 13:07] Train Step 1870/4000, Batch Size = 128, Examples/Sec = 6547.85, Accuracy = 0.06, Loss = 2.313
[2019-11-27 13:07] Train Step 1880/4000, Batch Size = 128, Examples/Sec = 5689.84, Accuracy = 0.10, Loss = 2.319
[2019-11-27 13:07] Train Step 1890/4000, Batch Size = 128, Examples/Sec = 6474.72, Accuracy = 0.06, Loss = 2.337
[2019-11-27 13:07] Train Step 1900/4000, Batch Size = 128, Examples/Sec = 5787.06, Accuracy = 0.12, Loss = 2.298
[2019-11-27 13:07] Train Step 1910/4000, Batch Size = 128, Examples/Sec = 5737.95, Accuracy = 0.10, Loss = 2.323
[2019-11-27 13:07] Train Step 1920/4000, Batch Size = 128, Examples/Sec = 5892.30, Accuracy = 0.11, Loss = 2.322
[2019-11-27 13:07] Train Step 1930/4000, Batch Size = 128, Examples/Sec = 5714.49, Accuracy = 0.10, Loss = 2.320
[2019-11-27 13:07] Train Step 1940/4000, Batch Size = 128, Examples/Sec = 5779.02, Accuracy = 0.09, Loss = 2.304
[2019-11-27 13:07] Train Step 1950/4000, Batch Size = 128, Examples/Sec = 6212.92, Accuracy = 0.13, Loss = 2.299
[2019-11-27 13:07] Train Step 1960/4000, Batch Size = 128, Examples/Sec = 6608.46, Accuracy = 0.12, Loss = 2.317
[2019-11-27 13:07] Train Step 1970/4000, Batch Size = 128, Examples/Sec = 6913.01, Accuracy = 0.06, Loss = 2.310
[2019-11-27 13:07] Train Step 1980/4000, Batch Size = 128, Examples/Sec = 6908.82, Accuracy = 0.05, Loss = 2.316
[2019-11-27 13:07] Train Step 1990/4000, Batch Size = 128, Examples/Sec = 6541.38, Accuracy = 0.10, Loss = 2.318
[2019-11-27 13:07] Train Step 2000/4000, Batch Size = 128, Examples/Sec = 6783.64, Accuracy = 0.09, Loss = 2.304
[2019-11-27 13:07] Train Step 2010/4000, Batch Size = 128, Examples/Sec = 6624.11, Accuracy = 0.09, Loss = 2.305
[2019-11-27 13:07] Train Step 2020/4000, Batch Size = 128, Examples/Sec = 6913.45, Accuracy = 0.09, Loss = 2.300
[2019-11-27 13:07] Train Step 2030/4000, Batch Size = 128, Examples/Sec = 6728.21, Accuracy = 0.11, Loss = 2.304
[2019-11-27 13:07] Train Step 2040/4000, Batch Size = 128, Examples/Sec = 6468.87, Accuracy = 0.09, Loss = 2.309
[2019-11-27 13:07] Train Step 2050/4000, Batch Size = 128, Examples/Sec = 5809.85, Accuracy = 0.10, Loss = 2.310
[2019-11-27 13:07] Train Step 2060/4000, Batch Size = 128, Examples/Sec = 6522.39, Accuracy = 0.16, Loss = 2.297
[2019-11-27 13:07] Train Step 2070/4000, Batch Size = 128, Examples/Sec = 6462.56, Accuracy = 0.05, Loss = 2.323
[2019-11-27 13:07] Train Step 2080/4000, Batch Size = 128, Examples/Sec = 6447.58, Accuracy = 0.12, Loss = 2.304
[2019-11-27 13:07] Train Step 2090/4000, Batch Size = 128, Examples/Sec = 6443.48, Accuracy = 0.10, Loss = 2.309
[2019-11-27 13:07] Train Step 2100/4000, Batch Size = 128, Examples/Sec = 6930.14, Accuracy = 0.10, Loss = 2.299
[2019-11-27 13:07] Train Step 2110/4000, Batch Size = 128, Examples/Sec = 7202.55, Accuracy = 0.08, Loss = 2.317
[2019-11-27 13:07] Train Step 2120/4000, Batch Size = 128, Examples/Sec = 6750.04, Accuracy = 0.07, Loss = 2.334
[2019-11-27 13:07] Train Step 2130/4000, Batch Size = 128, Examples/Sec = 6462.48, Accuracy = 0.15, Loss = 2.304
[2019-11-27 13:07] Train Step 2140/4000, Batch Size = 128, Examples/Sec = 6896.58, Accuracy = 0.05, Loss = 2.313
[2019-11-27 13:07] Train Step 2150/4000, Batch Size = 128, Examples/Sec = 6616.76, Accuracy = 0.09, Loss = 2.307
[2019-11-27 13:07] Train Step 2160/4000, Batch Size = 128, Examples/Sec = 6431.21, Accuracy = 0.06, Loss = 2.310
[2019-11-27 13:07] Train Step 2170/4000, Batch Size = 128, Examples/Sec = 6392.16, Accuracy = 0.09, Loss = 2.305
[2019-11-27 13:07] Train Step 2180/4000, Batch Size = 128, Examples/Sec = 6361.63, Accuracy = 0.10, Loss = 2.312
[2019-11-27 13:07] Train Step 2190/4000, Batch Size = 128, Examples/Sec = 6462.64, Accuracy = 0.14, Loss = 2.306
[2019-11-27 13:07] Train Step 2200/4000, Batch Size = 128, Examples/Sec = 6351.77, Accuracy = 0.12, Loss = 2.302
[2019-11-27 13:07] Train Step 2210/4000, Batch Size = 128, Examples/Sec = 6282.06, Accuracy = 0.09, Loss = 2.307
[2019-11-27 13:07] Train Step 2220/4000, Batch Size = 128, Examples/Sec = 6400.08, Accuracy = 0.09, Loss = 2.316
[2019-11-27 13:07] Train Step 2230/4000, Batch Size = 128, Examples/Sec = 6957.98, Accuracy = 0.09, Loss = 2.308
[2019-11-27 13:07] Train Step 2240/4000, Batch Size = 128, Examples/Sec = 6470.43, Accuracy = 0.06, Loss = 2.347
[2019-11-27 13:07] Train Step 2250/4000, Batch Size = 128, Examples/Sec = 6468.56, Accuracy = 0.11, Loss = 2.299
[2019-11-27 13:07] Train Step 2260/4000, Batch Size = 128, Examples/Sec = 6458.83, Accuracy = 0.09, Loss = 2.313
[2019-11-27 13:07] Train Step 2270/4000, Batch Size = 128, Examples/Sec = 6572.37, Accuracy = 0.09, Loss = 2.310
[2019-11-27 13:07] Train Step 2280/4000, Batch Size = 128, Examples/Sec = 6413.54, Accuracy = 0.11, Loss = 2.320
[2019-11-27 13:07] Train Step 2290/4000, Batch Size = 128, Examples/Sec = 6359.30, Accuracy = 0.11, Loss = 2.331
[2019-11-27 13:07] Train Step 2300/4000, Batch Size = 128, Examples/Sec = 6374.85, Accuracy = 0.11, Loss = 2.306
[2019-11-27 13:07] Train Step 2310/4000, Batch Size = 128, Examples/Sec = 6386.61, Accuracy = 0.10, Loss = 2.304
[2019-11-27 13:07] Train Step 2320/4000, Batch Size = 128, Examples/Sec = 6103.37, Accuracy = 0.09, Loss = 2.287
[2019-11-27 13:07] Train Step 2330/4000, Batch Size = 128, Examples/Sec = 6983.69, Accuracy = 0.09, Loss = 2.302
[2019-11-27 13:07] Train Step 2340/4000, Batch Size = 128, Examples/Sec = 7064.37, Accuracy = 0.16, Loss = 2.059
[2019-11-27 13:07] Train Step 2350/4000, Batch Size = 128, Examples/Sec = 6424.21, Accuracy = 0.24, Loss = 1.872
[2019-11-27 13:07] Train Step 2360/4000, Batch Size = 128, Examples/Sec = 6565.54, Accuracy = 0.28, Loss = 1.841
[2019-11-27 13:07] Train Step 2370/4000, Batch Size = 128, Examples/Sec = 6525.32, Accuracy = 0.20, Loss = 1.905
[2019-11-27 13:07] Train Step 2380/4000, Batch Size = 128, Examples/Sec = 6524.93, Accuracy = 0.22, Loss = 1.835
[2019-11-27 13:07] Train Step 2390/4000, Batch Size = 128, Examples/Sec = 7014.89, Accuracy = 0.18, Loss = 1.812
[2019-11-27 13:07] Train Step 2400/4000, Batch Size = 128, Examples/Sec = 6477.06, Accuracy = 0.20, Loss = 1.937
[2019-11-27 13:07] Train Step 2410/4000, Batch Size = 128, Examples/Sec = 6892.06, Accuracy = 0.14, Loss = 1.971
[2019-11-27 13:07] Train Step 2420/4000, Batch Size = 128, Examples/Sec = 6527.46, Accuracy = 0.17, Loss = 1.948
[2019-11-27 13:07] Train Step 2430/4000, Batch Size = 128, Examples/Sec = 6569.96, Accuracy = 0.20, Loss = 1.917
[2019-11-27 13:07] Train Step 2440/4000, Batch Size = 128, Examples/Sec = 6516.06, Accuracy = 0.16, Loss = 1.939
[2019-11-27 13:07] Train Step 2450/4000, Batch Size = 128, Examples/Sec = 6473.08, Accuracy = 0.16, Loss = 2.074
[2019-11-27 13:07] Train Step 2460/4000, Batch Size = 128, Examples/Sec = 6340.00, Accuracy = 0.14, Loss = 1.985
[2019-11-27 13:07] Train Step 2470/4000, Batch Size = 128, Examples/Sec = 6260.89, Accuracy = 0.17, Loss = 2.000
[2019-11-27 13:07] Train Step 2480/4000, Batch Size = 128, Examples/Sec = 6123.21, Accuracy = 0.12, Loss = 2.058
[2019-11-27 13:07] Train Step 2490/4000, Batch Size = 128, Examples/Sec = 6313.01, Accuracy = 0.16, Loss = 2.019
[2019-11-27 13:07] Train Step 2500/4000, Batch Size = 128, Examples/Sec = 6525.56, Accuracy = 0.14, Loss = 1.935
[2019-11-27 13:07] Train Step 2510/4000, Batch Size = 128, Examples/Sec = 6106.91, Accuracy = 0.22, Loss = 1.945
[2019-11-27 13:07] Train Step 2520/4000, Batch Size = 128, Examples/Sec = 6195.86, Accuracy = 0.26, Loss = 1.953
[2019-11-27 13:07] Train Step 2530/4000, Batch Size = 128, Examples/Sec = 6237.25, Accuracy = 0.16, Loss = 1.986
[2019-11-27 13:07] Train Step 2540/4000, Batch Size = 128, Examples/Sec = 6126.15, Accuracy = 0.14, Loss = 2.104
[2019-11-27 13:07] Train Step 2550/4000, Batch Size = 128, Examples/Sec = 6518.90, Accuracy = 0.13, Loss = 2.020
[2019-11-27 13:07] Train Step 2560/4000, Batch Size = 128, Examples/Sec = 6759.38, Accuracy = 0.16, Loss = 2.078
[2019-11-27 13:07] Train Step 2570/4000, Batch Size = 128, Examples/Sec = 6948.80, Accuracy = 0.23, Loss = 1.916
[2019-11-27 13:07] Train Step 2580/4000, Batch Size = 128, Examples/Sec = 6402.68, Accuracy = 0.17, Loss = 1.994
[2019-11-27 13:07] Train Step 2590/4000, Batch Size = 128, Examples/Sec = 5908.64, Accuracy = 0.23, Loss = 1.914
[2019-11-27 13:07] Train Step 2600/4000, Batch Size = 128, Examples/Sec = 5971.73, Accuracy = 0.16, Loss = 2.022
[2019-11-27 13:07] Train Step 2610/4000, Batch Size = 128, Examples/Sec = 5668.70, Accuracy = 0.20, Loss = 1.967
[2019-11-27 13:07] Train Step 2620/4000, Batch Size = 128, Examples/Sec = 5674.99, Accuracy = 0.10, Loss = 2.050
[2019-11-27 13:07] Train Step 2630/4000, Batch Size = 128, Examples/Sec = 6039.59, Accuracy = 0.11, Loss = 2.094
[2019-11-27 13:07] Train Step 2640/4000, Batch Size = 128, Examples/Sec = 5792.43, Accuracy = 0.12, Loss = 2.054
[2019-11-27 13:07] Train Step 2650/4000, Batch Size = 128, Examples/Sec = 5665.47, Accuracy = 0.21, Loss = 1.936
[2019-11-27 13:07] Train Step 2660/4000, Batch Size = 128, Examples/Sec = 5928.61, Accuracy = 0.27, Loss = 1.875
[2019-11-27 13:08] Train Step 2670/4000, Batch Size = 128, Examples/Sec = 5848.01, Accuracy = 0.18, Loss = 1.984
[2019-11-27 13:08] Train Step 2680/4000, Batch Size = 128, Examples/Sec = 5737.64, Accuracy = 0.22, Loss = 1.976
[2019-11-27 13:08] Train Step 2690/4000, Batch Size = 128, Examples/Sec = 6575.67, Accuracy = 0.16, Loss = 2.065
[2019-11-27 13:08] Train Step 2700/4000, Batch Size = 128, Examples/Sec = 7212.71, Accuracy = 0.17, Loss = 1.966
[2019-11-27 13:08] Train Step 2710/4000, Batch Size = 128, Examples/Sec = 7252.37, Accuracy = 0.21, Loss = 1.926
[2019-11-27 13:08] Train Step 2720/4000, Batch Size = 128, Examples/Sec = 6448.20, Accuracy = 0.18, Loss = 1.967
[2019-11-27 13:08] Train Step 2730/4000, Batch Size = 128, Examples/Sec = 6410.02, Accuracy = 0.22, Loss = 2.001
[2019-11-27 13:08] Train Step 2740/4000, Batch Size = 128, Examples/Sec = 5664.15, Accuracy = 0.17, Loss = 2.013
[2019-11-27 13:08] Train Step 2750/4000, Batch Size = 128, Examples/Sec = 6222.43, Accuracy = 0.16, Loss = 1.902
[2019-11-27 13:08] Train Step 2760/4000, Batch Size = 128, Examples/Sec = 6079.25, Accuracy = 0.19, Loss = 1.963
[2019-11-27 13:08] Train Step 2770/4000, Batch Size = 128, Examples/Sec = 6271.05, Accuracy = 0.15, Loss = 2.022
[2019-11-27 13:08] Train Step 2780/4000, Batch Size = 128, Examples/Sec = 6344.04, Accuracy = 0.22, Loss = 2.040
[2019-11-27 13:08] Train Step 2790/4000, Batch Size = 128, Examples/Sec = 6338.42, Accuracy = 0.27, Loss = 1.870
[2019-11-27 13:08] Train Step 2800/4000, Batch Size = 128, Examples/Sec = 6361.56, Accuracy = 0.20, Loss = 1.926
[2019-11-27 13:08] Train Step 2810/4000, Batch Size = 128, Examples/Sec = 6274.57, Accuracy = 0.16, Loss = 2.052
[2019-11-27 13:08] Train Step 2820/4000, Batch Size = 128, Examples/Sec = 6114.35, Accuracy = 0.16, Loss = 2.010
[2019-11-27 13:08] Train Step 2830/4000, Batch Size = 128, Examples/Sec = 5742.86, Accuracy = 0.15, Loss = 2.034
[2019-11-27 13:08] Train Step 2840/4000, Batch Size = 128, Examples/Sec = 6222.07, Accuracy = 0.20, Loss = 1.948
