Iteration 0 with T: 30
[2019-11-27 13:19] Train Step 0000/4000, Batch Size = 128, Examples/Sec = 5171.27, Accuracy = 0.10, Loss = 2.677
[2019-11-27 14:01] Train Step 0480/4000, Batch Size = 128, Examples/Sec = 6031.58, Accuracy = 0.09, Loss = 2.304
[2019-11-27 14:01] Train Step 0490/4000, Batch Size = 128, Examples/Sec = 6020.01, Accuracy = 0.11, Loss = 2.299
[2019-11-27 14:01] Train Step 0500/4000, Batch Size = 128, Examples/Sec = 7525.31, Accuracy = 0.15, Loss = 2.301
[2019-11-27 14:01] Train Step 0510/4000, Batch Size = 128, Examples/Sec = 7554.65, Accuracy = 0.11, Loss = 2.323
[2019-11-27 14:01] Train Step 0520/4000, Batch Size = 128, Examples/Sec = 7584.74, Accuracy = 0.09, Loss = 2.337
[2019-11-27 14:01] Train Step 0530/4000, Batch Size = 128, Examples/Sec = 7534.50, Accuracy = 0.08, Loss = 2.320
[2019-11-27 14:01] Train Step 0540/4000, Batch Size = 128, Examples/Sec = 5804.01, Accuracy = 0.11, Loss = 2.320
[2019-11-27 14:01] Train Step 0550/4000, Batch Size = 128, Examples/Sec = 6076.22, Accuracy = 0.07, Loss = 2.326
[2019-11-27 14:01] Train Step 0560/4000, Batch Size = 128, Examples/Sec = 5884.10, Accuracy = 0.09, Loss = 2.306
[2019-11-27 14:01] Train Step 0570/4000, Batch Size = 128, Examples/Sec = 7528.69, Accuracy = 0.15, Loss = 2.294
[2019-11-27 14:01] Train Step 0580/4000, Batch Size = 128, Examples/Sec = 7549.65, Accuracy = 0.08, Loss = 2.315
[2019-11-27 14:01] Train Step 0590/4000, Batch Size = 128, Examples/Sec = 7555.92, Accuracy = 0.04, Loss = 2.335
[2019-11-27 14:01] Train Step 0600/4000, Batch Size = 128, Examples/Sec = 6007.28, Accuracy = 0.07, Loss = 2.331
[2019-11-27 14:01] Train Step 0610/4000, Batch Size = 128, Examples/Sec = 7545.62, Accuracy = 0.15, Loss = 2.298
[2019-11-27 14:01] Train Step 0620/4000, Batch Size = 128, Examples/Sec = 6038.64, Accuracy = 0.07, Loss = 2.318
[2019-11-27 14:01] Train Step 0630/4000, Batch Size = 128, Examples/Sec = 7561.46, Accuracy = 0.08, Loss = 2.329
[2019-11-27 14:01] Train Step 0640/4000, Batch Size = 128, Examples/Sec = 5974.93, Accuracy = 0.12, Loss = 2.289
[2019-11-27 14:01] Train Step 0650/4000, Batch Size = 128, Examples/Sec = 7531.96, Accuracy = 0.09, Loss = 2.333
[2019-11-27 14:01] Train Step 0660/4000, Batch Size = 128, Examples/Sec = 7558.05, Accuracy = 0.09, Loss = 2.320
[2019-11-27 14:01] Train Step 0670/4000, Batch Size = 128, Examples/Sec = 7533.02, Accuracy = 0.12, Loss = 2.298
[2019-11-27 14:01] Train Step 0680/4000, Batch Size = 128, Examples/Sec = 7536.41, Accuracy = 0.16, Loss = 2.290
[2019-11-27 14:01] Train Step 0690/4000, Batch Size = 128, Examples/Sec = 7538.20, Accuracy = 0.11, Loss = 2.321
[2019-11-27 14:01] Train Step 0700/4000, Batch Size = 128, Examples/Sec = 4604.18, Accuracy = 0.12, Loss = 2.299
[2019-11-27 14:01] Train Step 0710/4000, Batch Size = 128, Examples/Sec = 7546.36, Accuracy = 0.05, Loss = 2.335
[2019-11-27 14:01] Train Step 0720/4000, Batch Size = 128, Examples/Sec = 5741.08, Accuracy = 0.04, Loss = 2.369
[2019-11-27 14:01] Train Step 0730/4000, Batch Size = 128, Examples/Sec = 7552.20, Accuracy = 0.09, Loss = 2.322
[2019-11-27 14:01] Train Step 0740/4000, Batch Size = 128, Examples/Sec = 5808.72, Accuracy = 0.07, Loss = 2.314
[2019-11-27 14:01] Train Step 0750/4000, Batch Size = 128, Examples/Sec = 7554.86, Accuracy = 0.11, Loss = 2.310
[2019-11-27 14:01] Train Step 0760/4000, Batch Size = 128, Examples/Sec = 7535.24, Accuracy = 0.12, Loss = 2.312
[2019-11-27 14:01] Train Step 0770/4000, Batch Size = 128, Examples/Sec = 6088.35, Accuracy = 0.10, Loss = 2.311
[2019-11-27 14:01] Train Step 0780/4000, Batch Size = 128, Examples/Sec = 5888.23, Accuracy = 0.06, Loss = 2.343
[2019-11-27 14:01] Train Step 0790/4000, Batch Size = 128, Examples/Sec = 7536.30, Accuracy = 0.15, Loss = 2.289
[2019-11-27 14:01] Train Step 0800/4000, Batch Size = 128, Examples/Sec = 7539.47, Accuracy = 0.08, Loss = 2.325
[2019-11-27 14:01] Train Step 0810/4000, Batch Size = 128, Examples/Sec = 5975.52, Accuracy = 0.10, Loss = 2.302
[2019-11-27 14:01] Train Step 0820/4000, Batch Size = 128, Examples/Sec = 5885.13, Accuracy = 0.16, Loss = 2.304
[2019-11-27 14:01] Train Step 0830/4000, Batch Size = 128, Examples/Sec = 6027.86, Accuracy = 0.12, Loss = 2.326
[2019-11-27 14:01] Train Step 0840/4000, Batch Size = 128, Examples/Sec = 7529.43, Accuracy = 0.12, Loss = 2.319
[2019-11-27 14:01] Train Step 0850/4000, Batch Size = 128, Examples/Sec = 5957.02, Accuracy = 0.12, Loss = 2.288
[2019-11-27 14:01] Train Step 0860/4000, Batch Size = 128, Examples/Sec = 7526.47, Accuracy = 0.14, Loss = 2.294
[2019-11-27 14:01] Train Step 0870/4000, Batch Size = 128, Examples/Sec = 7519.83, Accuracy = 0.07, Loss = 2.316
[2019-11-27 14:01] Train Step 0880/4000, Batch Size = 128, Examples/Sec = 7542.65, Accuracy = 0.15, Loss = 2.316
[2019-11-27 14:01] Train Step 0890/4000, Batch Size = 128, Examples/Sec = 6002.51, Accuracy = 0.09, Loss = 2.311
[2019-11-27 14:01] Train Step 0900/4000, Batch Size = 128, Examples/Sec = 7569.24, Accuracy = 0.07, Loss = 2.369
[2019-11-27 14:01] Train Step 0910/4000, Batch Size = 128, Examples/Sec = 5968.35, Accuracy = 0.10, Loss = 2.317
[2019-11-27 14:01] Train Step 0920/4000, Batch Size = 128, Examples/Sec = 7558.58, Accuracy = 0.12, Loss = 2.306
[2019-11-27 14:01] Train Step 0930/4000, Batch Size = 128, Examples/Sec = 5967.55, Accuracy = 0.10, Loss = 2.331
[2019-11-27 14:01] Train Step 0940/4000, Batch Size = 128, Examples/Sec = 7544.24, Accuracy = 0.08, Loss = 2.320
[2019-11-27 14:01] Train Step 0950/4000, Batch Size = 128, Examples/Sec = 7565.08, Accuracy = 0.12, Loss = 2.316
[2019-11-27 14:01] Train Step 0960/4000, Batch Size = 128, Examples/Sec = 7504.80, Accuracy = 0.08, Loss = 2.325
[2019-11-27 14:01] Train Step 0970/4000, Batch Size = 128, Examples/Sec = 7537.46, Accuracy = 0.11, Loss = 2.350
[2019-11-27 14:01] Train Step 0980/4000, Batch Size = 128, Examples/Sec = 7551.25, Accuracy = 0.07, Loss = 2.295
[2019-11-27 14:01] Train Step 0990/4000, Batch Size = 128, Examples/Sec = 7572.33, Accuracy = 0.07, Loss = 2.303
[2019-11-27 14:01] Train Step 1000/4000, Batch Size = 128, Examples/Sec = 7512.68, Accuracy = 0.08, Loss = 2.300
[2019-11-27 14:01] Train Step 1010/4000, Batch Size = 128, Examples/Sec = 5607.07, Accuracy = 0.07, Loss = 2.297
[2019-11-27 14:01] Train Step 1020/4000, Batch Size = 128, Examples/Sec = 7538.31, Accuracy = 0.05, Loss = 2.328
[2019-11-27 14:01] Train Step 1030/4000, Batch Size = 128, Examples/Sec = 5729.80, Accuracy = 0.08, Loss = 2.361
[2019-11-27 14:01] Train Step 1040/4000, Batch Size = 128, Examples/Sec = 7526.05, Accuracy = 0.11, Loss = 2.308
[2019-11-27 14:01] Train Step 1050/4000, Batch Size = 128, Examples/Sec = 7543.50, Accuracy = 0.09, Loss = 2.316
[2019-11-27 14:01] Train Step 1060/4000, Batch Size = 128, Examples/Sec = 6017.45, Accuracy = 0.03, Loss = 2.314
[2019-11-27 14:01] Train Step 1070/4000, Batch Size = 128, Examples/Sec = 7590.64, Accuracy = 0.10, Loss = 2.321
[2019-11-27 14:01] Train Step 1080/4000, Batch Size = 128, Examples/Sec = 7534.18, Accuracy = 0.08, Loss = 2.320
[2019-11-27 14:01] Train Step 1090/4000, Batch Size = 128, Examples/Sec = 7540.00, Accuracy = 0.12, Loss = 2.294
[2019-11-27 14:01] Train Step 1100/4000, Batch Size = 128, Examples/Sec = 7528.58, Accuracy = 0.08, Loss = 2.332
[2019-11-27 14:01] Train Step 1110/4000, Batch Size = 128, Examples/Sec = 6060.59, Accuracy = 0.06, Loss = 2.322
[2019-11-27 14:01] Train Step 1120/4000, Batch Size = 128, Examples/Sec = 5978.38, Accuracy = 0.16, Loss = 2.309
[2019-11-27 14:01] Train Step 1130/4000, Batch Size = 128, Examples/Sec = 5893.07, Accuracy = 0.10, Loss = 2.310
[2019-11-27 14:01] Train Step 1140/4000, Batch Size = 128, Examples/Sec = 7586.67, Accuracy = 0.09, Loss = 2.300
[2019-11-27 14:01] Train Step 1150/4000, Batch Size = 128, Examples/Sec = 7565.08, Accuracy = 0.05, Loss = 2.317
[2019-11-27 14:01] Train Step 1160/4000, Batch Size = 128, Examples/Sec = 7551.99, Accuracy = 0.09, Loss = 2.300
[2019-11-27 14:01] Train Step 1170/4000, Batch Size = 128, Examples/Sec = 6129.57, Accuracy = 0.12, Loss = 2.311
[2019-11-27 14:01] Train Step 1180/4000, Batch Size = 128, Examples/Sec = 7563.80, Accuracy = 0.10, Loss = 2.310
[2019-11-27 14:01] Train Step 1190/4000, Batch Size = 128, Examples/Sec = 5784.37, Accuracy = 0.13, Loss = 2.309
[2019-11-27 14:01] Train Step 1200/4000, Batch Size = 128, Examples/Sec = 7551.67, Accuracy = 0.12, Loss = 2.315
[2019-11-27 14:01] Train Step 1210/4000, Batch Size = 128, Examples/Sec = 5958.81, Accuracy = 0.09, Loss = 2.308
[2019-11-27 14:01] Train Step 1220/4000, Batch Size = 128, Examples/Sec = 6022.51, Accuracy = 0.11, Loss = 2.311
[2019-11-27 14:01] Train Step 1230/4000, Batch Size = 128, Examples/Sec = 7517.31, Accuracy = 0.12, Loss = 2.310
[2019-11-27 14:01] Train Step 1240/4000, Batch Size = 128, Examples/Sec = 7555.07, Accuracy = 0.12, Loss = 2.310
[2019-11-27 14:01] Train Step 1250/4000, Batch Size = 128, Examples/Sec = 7555.60, Accuracy = 0.07, Loss = 2.331
[2019-11-27 14:01] Train Step 1260/4000, Batch Size = 128, Examples/Sec = 5095.73, Accuracy = 0.10, Loss = 2.321
[2019-11-27 14:01] Train Step 1270/4000, Batch Size = 128, Examples/Sec = 7521.94, Accuracy = 0.12, Loss = 2.320
[2019-11-27 14:01] Train Step 1280/4000, Batch Size = 128, Examples/Sec = 7551.03, Accuracy = 0.15, Loss = 2.287
[2019-11-27 14:01] Train Step 1290/4000, Batch Size = 128, Examples/Sec = 7551.88, Accuracy = 0.11, Loss = 2.307
[2019-11-27 14:01] Train Step 1300/4000, Batch Size = 128, Examples/Sec = 6094.23, Accuracy = 0.11, Loss = 2.311
[2019-11-27 14:01] Train Step 1310/4000, Batch Size = 128, Examples/Sec = 7537.15, Accuracy = 0.14, Loss = 2.289
[2019-11-27 14:01] Train Step 1320/4000, Batch Size = 128, Examples/Sec = 6068.53, Accuracy = 0.11, Loss = 2.324
[2019-11-27 14:01] Train Step 1330/4000, Batch Size = 128, Examples/Sec = 7552.63, Accuracy = 0.08, Loss = 2.309
[2019-11-27 14:01] Train Step 1340/4000, Batch Size = 128, Examples/Sec = 5650.08, Accuracy = 0.09, Loss = 2.324
[2019-11-27 14:01] Train Step 1350/4000, Batch Size = 128, Examples/Sec = 5919.91, Accuracy = 0.09, Loss = 2.335
[2019-11-27 14:01] Train Step 1360/4000, Batch Size = 128, Examples/Sec = 5675.77, Accuracy = 0.06, Loss = 2.333
[2019-11-27 14:01] Train Step 1370/4000, Batch Size = 128, Examples/Sec = 6020.82, Accuracy = 0.09, Loss = 2.309
[2019-11-27 14:01] Train Step 1380/4000, Batch Size = 128, Examples/Sec = 5952.80, Accuracy = 0.12, Loss = 2.326
[2019-11-27 14:01] Train Step 1390/4000, Batch Size = 128, Examples/Sec = 5736.54, Accuracy = 0.12, Loss = 2.307
[2019-11-27 14:01] Train Step 1400/4000, Batch Size = 128, Examples/Sec = 5867.51, Accuracy = 0.10, Loss = 2.319
[2019-11-27 14:01] Train Step 1410/4000, Batch Size = 128, Examples/Sec = 6007.62, Accuracy = 0.05, Loss = 2.321
[2019-11-27 14:01] Train Step 1420/4000, Batch Size = 128, Examples/Sec = 7519.83, Accuracy = 0.15, Loss = 2.335
[2019-11-27 14:01] Train Step 1430/4000, Batch Size = 128, Examples/Sec = 7522.57, Accuracy = 0.13, Loss = 2.311
[2019-11-27 14:01] Train Step 1440/4000, Batch Size = 128, Examples/Sec = 5820.69, Accuracy = 0.11, Loss = 2.325
[2019-11-27 14:01] Train Step 1450/4000, Batch Size = 128, Examples/Sec = 5344.29, Accuracy = 0.14, Loss = 2.302
[2019-11-27 14:01] Train Step 1460/4000, Batch Size = 128, Examples/Sec = 5937.85, Accuracy = 0.07, Loss = 2.312
[2019-11-27 14:01] Train Step 1470/4000, Batch Size = 128, Examples/Sec = 7527.42, Accuracy = 0.06, Loss = 2.308
[2019-11-27 14:01] Train Step 1480/4000, Batch Size = 128, Examples/Sec = 7567.74, Accuracy = 0.12, Loss = 2.317
[2019-11-27 14:01] Train Step 1490/4000, Batch Size = 128, Examples/Sec = 5854.07, Accuracy = 0.16, Loss = 2.302
[2019-11-27 14:01] Train Step 1500/4000, Batch Size = 128, Examples/Sec = 5742.79, Accuracy = 0.12, Loss = 2.313
[2019-11-27 14:01] Train Step 1510/4000, Batch Size = 128, Examples/Sec = 7544.56, Accuracy = 0.09, Loss = 2.306
[2019-11-27 14:01] Train Step 1520/4000, Batch Size = 128, Examples/Sec = 7553.90, Accuracy = 0.11, Loss = 2.311
[2019-11-27 14:01] Train Step 1530/4000, Batch Size = 128, Examples/Sec = 7540.64, Accuracy = 0.09, Loss = 2.326
[2019-11-27 14:01] Train Step 1540/4000, Batch Size = 128, Examples/Sec = 6074.64, Accuracy = 0.11, Loss = 2.311
[2019-11-27 14:01] Train Step 1550/4000, Batch Size = 128, Examples/Sec = 7552.84, Accuracy = 0.07, Loss = 2.331
[2019-11-27 14:01] Train Step 1560/4000, Batch Size = 128, Examples/Sec = 7565.40, Accuracy = 0.07, Loss = 2.313
[2019-11-27 14:01] Train Step 1570/4000, Batch Size = 128, Examples/Sec = 5781.32, Accuracy = 0.14, Loss = 2.295
[2019-11-27 14:01] Train Step 1580/4000, Batch Size = 128, Examples/Sec = 7520.04, Accuracy = 0.06, Loss = 2.323
[2019-11-27 14:01] Train Step 1590/4000, Batch Size = 128, Examples/Sec = 7517.73, Accuracy = 0.05, Loss = 2.308
[2019-11-27 14:01] Train Step 1600/4000, Batch Size = 128, Examples/Sec = 7550.93, Accuracy = 0.15, Loss = 2.290
[2019-11-27 14:01] Train Step 1610/4000, Batch Size = 128, Examples/Sec = 7533.87, Accuracy = 0.07, Loss = 2.310
[2019-11-27 14:01] Train Step 1620/4000, Batch Size = 128, Examples/Sec = 5884.03, Accuracy = 0.09, Loss = 2.306
[2019-11-27 14:01] Train Step 1630/4000, Batch Size = 128, Examples/Sec = 5965.70, Accuracy = 0.09, Loss = 2.308
[2019-11-27 14:01] Train Step 1640/4000, Batch Size = 128, Examples/Sec = 7560.07, Accuracy = 0.09, Loss = 2.315
[2019-11-27 14:01] Train Step 1650/4000, Batch Size = 128, Examples/Sec = 5280.16, Accuracy = 0.09, Loss = 2.297
[2019-11-27 14:01] Train Step 1660/4000, Batch Size = 128, Examples/Sec = 7610.98, Accuracy = 0.12, Loss = 2.301
[2019-11-27 14:01] Train Step 1670/4000, Batch Size = 128, Examples/Sec = 5246.31, Accuracy = 0.09, Loss = 2.318
[2019-11-27 14:01] Train Step 1680/4000, Batch Size = 128, Examples/Sec = 6049.80, Accuracy = 0.08, Loss = 2.307
[2019-11-27 14:01] Train Step 1690/4000, Batch Size = 128, Examples/Sec = 7620.38, Accuracy = 0.15, Loss = 2.300
[2019-11-27 14:01] Train Step 1700/4000, Batch Size = 128, Examples/Sec = 6012.53, Accuracy = 0.13, Loss = 2.309
[2019-11-27 14:01] Train Step 1710/4000, Batch Size = 128, Examples/Sec = 7575.54, Accuracy = 0.09, Loss = 2.304
[2019-11-27 14:01] Train Step 1720/4000, Batch Size = 128, Examples/Sec = 6140.58, Accuracy = 0.12, Loss = 2.302
[2019-11-27 14:01] Train Step 1730/4000, Batch Size = 128, Examples/Sec = 7566.04, Accuracy = 0.13, Loss = 2.304
[2019-11-27 14:01] Train Step 1740/4000, Batch Size = 128, Examples/Sec = 7591.29, Accuracy = 0.11, Loss = 2.305
[2019-11-27 14:02] Train Step 1750/4000, Batch Size = 128, Examples/Sec = 7587.64, Accuracy = 0.09, Loss = 2.321
[2019-11-27 14:02] Train Step 1760/4000, Batch Size = 128, Examples/Sec = 7601.17, Accuracy = 0.10, Loss = 2.299
[2019-11-27 14:02] Train Step 1770/4000, Batch Size = 128, Examples/Sec = 5782.51, Accuracy = 0.08, Loss = 2.294
[2019-11-27 14:02] Train Step 1780/4000, Batch Size = 128, Examples/Sec = 5897.41, Accuracy = 0.08, Loss = 2.324
[2019-11-27 14:02] Train Step 1790/4000, Batch Size = 128, Examples/Sec = 7604.73, Accuracy = 0.07, Loss = 2.315
[2019-11-27 14:02] Train Step 1800/4000, Batch Size = 128, Examples/Sec = 6009.17, Accuracy = 0.16, Loss = 2.289
[2019-11-27 14:02] Train Step 1810/4000, Batch Size = 128, Examples/Sec = 6069.15, Accuracy = 0.09, Loss = 2.325
[2019-11-27 14:02] Train Step 1820/4000, Batch Size = 128, Examples/Sec = 6165.69, Accuracy = 0.11, Loss = 2.309
[2019-11-27 14:02] Train Step 1830/4000, Batch Size = 128, Examples/Sec = 7615.19, Accuracy = 0.12, Loss = 2.309
[2019-11-27 14:02] Train Step 1840/4000, Batch Size = 128, Examples/Sec = 7577.89, Accuracy = 0.06, Loss = 2.353
[2019-11-27 14:02] Train Step 1850/4000, Batch Size = 128, Examples/Sec = 6207.39, Accuracy = 0.08, Loss = 2.319
[2019-11-27 14:02] Train Step 1860/4000, Batch Size = 128, Examples/Sec = 5757.21, Accuracy = 0.13, Loss = 2.299
[2019-11-27 14:02] Train Step 1870/4000, Batch Size = 128, Examples/Sec = 7588.17, Accuracy = 0.10, Loss = 2.295
[2019-11-27 14:02] Train Step 1880/4000, Batch Size = 128, Examples/Sec = 5986.85, Accuracy = 0.14, Loss = 2.288
[2019-11-27 14:02] Train Step 1890/4000, Batch Size = 128, Examples/Sec = 7600.53, Accuracy = 0.10, Loss = 2.313
[2019-11-27 14:02] Train Step 1900/4000, Batch Size = 128, Examples/Sec = 6026.98, Accuracy = 0.09, Loss = 2.304
[2019-11-27 14:02] Train Step 1910/4000, Batch Size = 128, Examples/Sec = 6077.81, Accuracy = 0.10, Loss = 2.313
[2019-11-27 14:02] Train Step 1920/4000, Batch Size = 128, Examples/Sec = 7593.65, Accuracy = 0.12, Loss = 2.301
[2019-11-27 14:02] Train Step 1930/4000, Batch Size = 128, Examples/Sec = 7610.22, Accuracy = 0.08, Loss = 2.335
[2019-11-27 14:02] Train Step 1940/4000, Batch Size = 128, Examples/Sec = 5839.30, Accuracy = 0.04, Loss = 2.325
[2019-11-27 14:02] Train Step 1950/4000, Batch Size = 128, Examples/Sec = 5901.11, Accuracy = 0.12, Loss = 2.293
[2019-11-27 14:02] Train Step 1960/4000, Batch Size = 128, Examples/Sec = 5911.76, Accuracy = 0.14, Loss = 2.315
[2019-11-27 14:02] Train Step 1970/4000, Batch Size = 128, Examples/Sec = 6011.25, Accuracy = 0.09, Loss = 2.306
[2019-11-27 14:02] Train Step 1980/4000, Batch Size = 128, Examples/Sec = 6332.74, Accuracy = 0.11, Loss = 2.300
[2019-11-27 14:02] Train Step 1990/4000, Batch Size = 128, Examples/Sec = 6106.29, Accuracy = 0.10, Loss = 2.313
[2019-11-27 14:02] Train Step 2000/4000, Batch Size = 128, Examples/Sec = 7601.50, Accuracy = 0.09, Loss = 2.313
[2019-11-27 14:02] Train Step 2010/4000, Batch Size = 128, Examples/Sec = 6018.73, Accuracy = 0.06, Loss = 2.319
[2019-11-27 14:02] Train Step 2020/4000, Batch Size = 128, Examples/Sec = 7574.26, Accuracy = 0.10, Loss = 2.325
[2019-11-27 14:02] Train Step 2030/4000, Batch Size = 128, Examples/Sec = 5979.18, Accuracy = 0.06, Loss = 2.319
[2019-11-27 14:02] Train Step 2040/4000, Batch Size = 128, Examples/Sec = 6166.18, Accuracy = 0.09, Loss = 2.311
[2019-11-27 14:02] Train Step 2050/4000, Batch Size = 128, Examples/Sec = 6061.61, Accuracy = 0.10, Loss = 2.326
[2019-11-27 14:02] Train Step 2060/4000, Batch Size = 128, Examples/Sec = 7623.62, Accuracy = 0.07, Loss = 2.327
[2019-11-27 14:02] Train Step 2070/4000, Batch Size = 128, Examples/Sec = 7607.21, Accuracy = 0.11, Loss = 2.285
[2019-11-27 14:02] Train Step 2080/4000, Batch Size = 128, Examples/Sec = 5990.06, Accuracy = 0.09, Loss = 2.331
[2019-11-27 14:02] Train Step 2090/4000, Batch Size = 128, Examples/Sec = 7604.73, Accuracy = 0.10, Loss = 2.304
[2019-11-27 14:02] Train Step 2100/4000, Batch Size = 128, Examples/Sec = 7573.40, Accuracy = 0.06, Loss = 2.322
[2019-11-27 14:02] Train Step 2110/4000, Batch Size = 128, Examples/Sec = 6061.61, Accuracy = 0.11, Loss = 2.312
[2019-11-27 14:02] Train Step 2120/4000, Batch Size = 128, Examples/Sec = 5823.46, Accuracy = 0.13, Loss = 2.309
[2019-11-27 14:02] Train Step 2130/4000, Batch Size = 128, Examples/Sec = 5922.72, Accuracy = 0.08, Loss = 2.305
[2019-11-27 14:02] Train Step 2140/4000, Batch Size = 128, Examples/Sec = 5779.83, Accuracy = 0.11, Loss = 2.315
[2019-11-27 14:02] Train Step 2150/4000, Batch Size = 128, Examples/Sec = 6028.26, Accuracy = 0.10, Loss = 2.309
[2019-11-27 14:02] Train Step 2160/4000, Batch Size = 128, Examples/Sec = 7615.30, Accuracy = 0.08, Loss = 2.334
[2019-11-27 14:02] Train Step 2170/4000, Batch Size = 128, Examples/Sec = 7602.57, Accuracy = 0.09, Loss = 2.317
[2019-11-27 14:02] Train Step 2180/4000, Batch Size = 128, Examples/Sec = 5979.65, Accuracy = 0.16, Loss = 2.269
[2019-11-27 14:02] Train Step 2190/4000, Batch Size = 128, Examples/Sec = 6196.64, Accuracy = 0.11, Loss = 2.300
[2019-11-27 14:02] Train Step 2200/4000, Batch Size = 128, Examples/Sec = 5743.84, Accuracy = 0.09, Loss = 2.321
[2019-11-27 14:02] Train Step 2210/4000, Batch Size = 128, Examples/Sec = 6030.36, Accuracy = 0.07, Loss = 2.336
[2019-11-27 14:02] Train Step 2220/4000, Batch Size = 128, Examples/Sec = 5848.65, Accuracy = 0.09, Loss = 2.329
[2019-11-27 14:02] Train Step 2230/4000, Batch Size = 128, Examples/Sec = 7600.42, Accuracy = 0.09, Loss = 2.322
[2019-11-27 14:02] Train Step 2240/4000, Batch Size = 128, Examples/Sec = 7588.93, Accuracy = 0.09, Loss = 2.289
[2019-11-27 14:02] Train Step 2250/4000, Batch Size = 128, Examples/Sec = 7628.72, Accuracy = 0.10, Loss = 2.318
[2019-11-27 14:02] Train Step 2260/4000, Batch Size = 128, Examples/Sec = 7586.89, Accuracy = 0.12, Loss = 2.313
[2019-11-27 14:02] Train Step 2270/4000, Batch Size = 128, Examples/Sec = 5823.59, Accuracy = 0.07, Loss = 2.319
[2019-11-27 14:02] Train Step 2280/4000, Batch Size = 128, Examples/Sec = 5967.22, Accuracy = 0.12, Loss = 2.312
[2019-11-27 14:02] Train Step 2290/4000, Batch Size = 128, Examples/Sec = 7620.16, Accuracy = 0.11, Loss = 2.314
[2019-11-27 14:02] Train Step 2300/4000, Batch Size = 128, Examples/Sec = 6113.94, Accuracy = 0.11, Loss = 2.317
[2019-11-27 14:02] Train Step 2310/4000, Batch Size = 128, Examples/Sec = 7601.60, Accuracy = 0.09, Loss = 2.312
[2019-11-27 14:02] Train Step 2320/4000, Batch Size = 128, Examples/Sec = 7618.65, Accuracy = 0.09, Loss = 2.313
[2019-11-27 14:02] Train Step 2330/4000, Batch Size = 128, Examples/Sec = 7621.24, Accuracy = 0.08, Loss = 2.315
[2019-11-27 14:02] Train Step 2340/4000, Batch Size = 128, Examples/Sec = 5734.64, Accuracy = 0.12, Loss = 2.309
[2019-11-27 14:02] Train Step 2350/4000, Batch Size = 128, Examples/Sec = 5876.56, Accuracy = 0.07, Loss = 2.325
[2019-11-27 14:02] Train Step 2360/4000, Batch Size = 128, Examples/Sec = 7606.56, Accuracy = 0.09, Loss = 2.312
